Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
3615,7/4/2016 17:25,7/4/2016 18:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24615,Customer,,0
528,7/4/2016 17:26,7/4/2016 17:35,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,24687,Customer,,0
553,7/4/2016 17:27,7/4/2016 17:36,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24476,Customer,,0
529,7/4/2016 17:27,7/4/2016 17:36,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24503,Customer,,0
1096,7/4/2016 17:28,7/4/2016 17:46,3220,5 Corners Library,40.73496102,-74.05950308,3192,Liberty Light Rail,40.7112423,-74.0557013,24418,Customer,,0
1089,7/4/2016 17:28,7/4/2016 17:46,3220,5 Corners Library,40.73496102,-74.05950308,3192,Liberty Light Rail,40.7112423,-74.0557013,24388,Customer,,0
15875,7/4/2016 17:30,7/4/2016 21:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24550,Customer,,0
15807,7/4/2016 17:32,7/4/2016 21:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24533,Customer,,0
5306,7/4/2016 17:32,7/4/2016 19:00,3213,Van Vorst Park,40.71848892,-74.04772663,3205,JC Medical Center,40.71653978,-74.04963791,24437,Subscriber,1981,1
310,7/4/2016 17:34,7/4/2016 17:39,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24492,Subscriber,1987,1
1180,7/4/2016 17:34,7/4/2016 17:54,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,24606,Customer,,0
362,7/4/2016 17:37,7/4/2016 17:43,3194,McGinley Square,40.72533993,-74.06762213,3193,Lincoln Park,40.7246051,-74.07840595,24378,Subscriber,1986,1
492,7/4/2016 17:37,7/4/2016 17:45,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24612,Customer,,0
887,7/4/2016 17:40,7/4/2016 17:55,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,24603,Customer,,0
659,7/4/2016 17:45,7/4/2016 17:56,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,24515,Subscriber,1978,1
258,7/4/2016 17:45,7/4/2016 17:50,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24706,Subscriber,1983,1
1127,7/4/2016 17:46,7/4/2016 18:05,3207,Oakland Ave,40.7376037,-74.0524783,3207,Oakland Ave,40.7376037,-74.0524783,24391,Subscriber,1954,1
3685,7/4/2016 17:49,7/4/2016 18:50,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,24691,Customer,,0
3674,7/4/2016 17:49,7/4/2016 18:50,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,24441,Customer,,0
1939,7/4/2016 17:49,7/4/2016 18:21,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24470,Subscriber,1981,1
265,7/4/2016 17:49,7/4/2016 17:54,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24649,Subscriber,1985,1
384,7/4/2016 17:49,7/4/2016 17:56,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24627,Subscriber,1983,1
697,7/4/2016 17:50,7/4/2016 18:01,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24436,Subscriber,1993,1
1113,7/4/2016 17:50,7/4/2016 18:09,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24512,Customer,,0
3188,7/4/2016 17:52,7/4/2016 18:45,3198,Heights Elevator,40.74871595,-74.0404433,3192,Liberty Light Rail,40.7112423,-74.0557013,24677,Customer,,0
3181,7/4/2016 17:52,7/4/2016 18:45,3198,Heights Elevator,40.74871595,-74.0404433,3192,Liberty Light Rail,40.7112423,-74.0557013,24445,Customer,,0
979,7/4/2016 17:52,7/4/2016 18:09,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24629,Subscriber,1984,1
981,7/4/2016 17:52,7/4/2016 18:09,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24590,Subscriber,1985,2
163,7/4/2016 17:53,7/4/2016 17:55,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24643,Subscriber,1952,1
345,7/4/2016 17:54,7/4/2016 17:59,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24395,Customer,,0
282,7/4/2016 17:55,7/4/2016 17:59,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24626,Customer,,0
790,7/4/2016 17:55,7/4/2016 18:08,3186,Grove St PATH,40.71958612,-74.04311746,3190,Garfield Ave Station,40.71046702,-74.0700388,24577,Subscriber,1988,1
378,7/4/2016 17:56,7/4/2016 18:02,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24503,Customer,,0
366,7/4/2016 17:56,7/4/2016 18:02,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24476,Customer,,0
1892,7/4/2016 17:58,7/4/2016 18:29,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,24506,Customer,,0
785,7/4/2016 17:58,7/4/2016 18:12,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24515,Subscriber,1986,1
367,7/4/2016 17:59,7/4/2016 18:05,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24686,Subscriber,1983,2
770,7/4/2016 17:59,7/4/2016 18:12,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24649,Subscriber,1987,2
585,7/4/2016 18:00,7/4/2016 18:09,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24466,Subscriber,1992,2
1489,7/4/2016 18:03,7/4/2016 18:28,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24492,Customer,,0
1460,7/4/2016 18:03,7/4/2016 18:28,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24522,Customer,,0
2685,7/4/2016 18:04,7/4/2016 18:49,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24684,Subscriber,1972,2
2675,7/4/2016 18:04,7/4/2016 18:49,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24518,Subscriber,1964,1
2544,7/4/2016 18:06,7/4/2016 18:48,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24663,Subscriber,1981,2
551,7/4/2016 18:07,7/4/2016 18:16,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,24589,Subscriber,1981,1
460,7/4/2016 18:10,7/4/2016 18:17,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24465,Subscriber,1982,1
328,7/4/2016 18:11,7/4/2016 18:16,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,24567,Subscriber,1977,1
555,7/4/2016 18:11,7/4/2016 18:21,3209,Brunswick St,40.7241765,-74.0506564,3214,Essex Light Rail,40.7127742,-74.0364857,24494,Subscriber,1982,1
148,7/4/2016 18:13,7/4/2016 18:15,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24524,Subscriber,1985,2
249,7/4/2016 18:14,7/4/2016 18:18,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24629,Subscriber,1976,1
577,7/4/2016 18:15,7/4/2016 18:25,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24609,Subscriber,1982,1
549,7/4/2016 18:16,7/4/2016 18:25,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24671,Subscriber,1981,2
614,7/4/2016 18:17,7/4/2016 18:27,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24590,Subscriber,1975,1
1255,7/4/2016 18:18,7/4/2016 18:39,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,24599,Customer,,0
1249,7/4/2016 18:18,7/4/2016 18:39,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,24512,Customer,,0
960,7/4/2016 18:19,7/4/2016 18:35,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,24524,Subscriber,1980,1
1741,7/4/2016 18:23,7/4/2016 18:52,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24536,Customer,,0
435,7/4/2016 18:23,7/4/2016 18:30,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24481,Subscriber,1984,1
2127,7/4/2016 18:25,7/4/2016 19:00,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24682,Subscriber,1981,1
7287,7/4/2016 18:26,7/4/2016 20:28,3220,5 Corners Library,40.73496102,-74.05950308,3183,Exchange Place,40.7162469,-74.0334588,24530,Subscriber,1991,1
4486,7/4/2016 18:29,7/4/2016 19:44,3199,Newport Pkwy,40.7287448,-74.0321082,3209,Brunswick St,40.7241765,-74.0506564,24407,Customer,,0
188,7/4/2016 18:29,7/4/2016 18:32,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,24420,Subscriber,1985,1
1651,7/4/2016 18:29,7/4/2016 18:57,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24650,Customer,,0
1754,7/4/2016 18:30,7/4/2016 18:59,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24581,Customer,,0
4402,7/4/2016 18:30,7/4/2016 19:44,3199,Newport Pkwy,40.7287448,-74.0321082,3209,Brunswick St,40.7241765,-74.0506564,24638,Customer,,0
680,7/4/2016 18:31,7/4/2016 18:42,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24722,Subscriber,1993,1
1307,7/4/2016 18:31,7/4/2016 18:53,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,24687,Subscriber,1977,2
807,7/4/2016 18:32,7/4/2016 18:45,3183,Exchange Place,40.7162469,-74.0334588,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24511,Subscriber,1987,1
807,7/4/2016 18:32,7/4/2016 18:45,3183,Exchange Place,40.7162469,-74.0334588,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24516,Subscriber,1990,2
280,7/4/2016 18:36,7/4/2016 18:41,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24412,Subscriber,1986,1
2479,7/4/2016 18:36,7/4/2016 19:17,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24498,Subscriber,1965,1
854,7/4/2016 18:37,7/4/2016 18:51,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24497,Customer,,0
832,7/4/2016 18:37,7/4/2016 18:51,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,25012,Customer,,0
1003,7/4/2016 18:38,7/4/2016 18:54,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,24465,Subscriber,1978,1
3005,7/4/2016 18:38,7/4/2016 19:28,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24524,Customer,,0
142,7/4/2016 18:39,7/4/2016 18:41,3215,Central Ave,40.7467299,-74.0492509,3210,Pershing Field,40.74267714,-74.05178863,24633,Subscriber,1984,1
1048,7/4/2016 18:39,7/4/2016 18:57,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24512,Subscriber,1967,1
730,7/4/2016 18:39,7/4/2016 18:51,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24417,Subscriber,1959,2
316,7/4/2016 18:42,7/4/2016 18:48,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,24416,Subscriber,1987,2
329,7/4/2016 18:42,7/4/2016 18:48,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24626,Subscriber,1977,1
539,7/4/2016 18:43,7/4/2016 18:52,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24571,Subscriber,1990,1
184,7/4/2016 18:44,7/4/2016 18:47,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,24699,Subscriber,1986,1
317,7/4/2016 18:44,7/4/2016 18:49,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,24671,Subscriber,1984,2
302,7/4/2016 18:44,7/4/2016 18:49,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,24609,Subscriber,1980,1
783,7/4/2016 18:46,7/4/2016 18:59,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978,-74.04963791,24563,Subscriber,1983,2
787,7/4/2016 18:46,7/4/2016 18:59,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978,-74.04963791,24569,Subscriber,1984,1
720,7/4/2016 18:47,7/4/2016 18:59,3209,Brunswick St,40.7241765,-74.0506564,3192,Liberty Light Rail,40.7112423,-74.0557013,24590,Subscriber,1989,1
142,7/4/2016 18:48,7/4/2016 18:50,3210,Pershing Field,40.74267714,-74.05178863,3215,Central Ave,40.7467299,-74.0492509,24633,Subscriber,1984,1
896,7/4/2016 18:48,7/4/2016 19:03,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24506,Subscriber,1992,1
909,7/4/2016 18:48,7/4/2016 19:03,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24634,Customer,,0
876,7/4/2016 18:48,7/4/2016 19:03,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24617,Customer,,0
186,7/4/2016 18:54,7/4/2016 18:57,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24452,Subscriber,1984,1
89161,7/4/2016 18:55,7/5/2016 19:41,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,24394,Customer,,0
2483,7/4/2016 18:58,7/4/2016 19:39,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,24421,Customer,,0
121,7/4/2016 18:59,7/4/2016 19:01,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24515,Subscriber,1986,1
798,7/4/2016 18:59,7/4/2016 19:13,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24528,Customer,,0
858,7/4/2016 19:00,7/4/2016 19:14,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24418,Subscriber,1964,1
784,7/4/2016 19:00,7/4/2016 19:13,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24622,Customer,,0
816,7/4/2016 19:00,7/4/2016 19:13,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24664,Customer,,0
213,7/4/2016 19:02,7/4/2016 19:06,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24465,Subscriber,1982,1
200,7/4/2016 19:03,7/4/2016 19:07,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24452,Subscriber,1987,2
272,7/4/2016 19:04,7/4/2016 19:09,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24515,Subscriber,1980,1
270,7/4/2016 19:04,7/4/2016 19:09,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24563,Subscriber,,0
536,7/4/2016 19:05,7/4/2016 19:14,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,24608,Subscriber,1981,1
1444,7/4/2016 19:07,7/4/2016 19:31,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24617,Customer,,0
1376,7/4/2016 19:08,7/4/2016 19:31,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24476,Customer,,0
901,7/4/2016 19:10,7/4/2016 19:25,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.73074263,-74.06378388,24435,Subscriber,1976,1
886,7/4/2016 19:11,7/4/2016 19:25,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.73074263,-74.06378388,24416,Subscriber,1977,2
671,7/4/2016 19:17,7/4/2016 19:28,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,24589,Subscriber,1981,1
2430,7/4/2016 19:24,7/4/2016 20:05,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24578,Subscriber,1987,1
1449,7/4/2016 19:24,7/4/2016 19:49,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24687,Customer,,0
1423,7/4/2016 19:24,7/4/2016 19:48,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24682,Customer,,0
301,7/4/2016 19:25,7/4/2016 19:30,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24571,Subscriber,1988,1
50953,7/4/2016 19:26,7/5/2016 9:35,3215,Central Ave,40.7467299,-74.0492509,3215,Central Ave,40.7467299,-74.0492509,24602,Customer,,0
1015,7/4/2016 19:26,7/4/2016 19:43,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24609,Customer,,0
1021,7/4/2016 19:26,7/4/2016 19:43,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24528,Customer,,0
582,7/4/2016 19:27,7/4/2016 19:36,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958612,-74.04311746,24577,Subscriber,1988,1
198,7/4/2016 19:27,7/4/2016 19:30,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24621,Subscriber,1984,1
1728,7/4/2016 19:32,7/4/2016 20:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,24677,Subscriber,,0
1659,7/4/2016 19:33,7/4/2016 20:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,24524,Customer,,0
1620,7/4/2016 19:33,7/4/2016 20:00,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,24445,Subscriber,,0
126,7/4/2016 19:41,7/4/2016 19:43,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24476,Subscriber,1989,1
714,7/4/2016 19:41,7/4/2016 19:53,3207,Oakland Ave,40.7376037,-74.0524783,3205,JC Medical Center,40.71653978,-74.04963791,24575,Subscriber,1976,2
318,7/4/2016 19:42,7/4/2016 19:47,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,24569,Subscriber,1989,1
13793,7/4/2016 19:47,7/4/2016 23:37,3194,McGinley Square,40.72533993,-74.06762213,3211,Newark Ave,40.72152515,-74.04630454,24457,Customer,,0
387,7/4/2016 19:47,7/4/2016 19:54,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,24617,Subscriber,1975,1
419,7/4/2016 19:51,7/4/2016 19:58,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978,-74.04963791,24496,Customer,,0
335,7/4/2016 19:53,7/4/2016 19:59,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24435,Subscriber,1989,1
645,7/4/2016 19:53,7/4/2016 20:04,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,24643,Subscriber,1984,1
1638,7/4/2016 19:54,7/4/2016 20:21,3211,Newark Ave,40.72152515,-74.04630454,3212,Christ Hospital,40.73478582,-74.05044364,24408,Subscriber,1981,1
764,7/4/2016 19:55,7/4/2016 20:08,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24617,Subscriber,1983,1
501,7/4/2016 19:57,7/4/2016 20:05,3213,Van Vorst Park,40.71848892,-74.04772663,3214,Essex Light Rail,40.7127742,-74.0364857,24498,Subscriber,1975,1
134,7/4/2016 19:59,7/4/2016 20:01,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24531,Subscriber,1987,1
2686,7/4/2016 20:02,7/4/2016 20:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3199,Newport Pkwy,40.7287448,-74.0321082,24441,Customer,,0
251,7/4/2016 20:02,7/4/2016 20:07,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24577,Subscriber,1982,1
456,7/4/2016 20:02,7/4/2016 20:10,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24496,Subscriber,1970,1
264,7/4/2016 20:04,7/4/2016 20:09,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24416,Subscriber,1987,1
861,7/4/2016 20:11,7/4/2016 20:26,3198,Heights Elevator,40.74871595,-74.0404433,3183,Exchange Place,40.7162469,-74.0334588,24692,Subscriber,1975,1
325,7/4/2016 20:11,7/4/2016 20:17,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24512,Subscriber,1983,1
1617,7/4/2016 20:13,7/4/2016 20:40,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24560,Subscriber,1979,1
334,7/4/2016 20:13,7/4/2016 20:19,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24627,Subscriber,1983,1
131,7/4/2016 20:15,7/4/2016 20:17,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24466,Subscriber,1984,2
120,7/4/2016 20:15,7/4/2016 20:17,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24689,Subscriber,1980,1
376,7/4/2016 20:15,7/4/2016 20:21,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24634,Subscriber,1989,1
1273,7/4/2016 20:16,7/4/2016 20:37,3207,Oakland Ave,40.7376037,-74.0524783,3214,Essex Light Rail,40.7127742,-74.0364857,24548,Subscriber,1960,1
434,7/4/2016 20:17,7/4/2016 20:24,3212,Christ Hospital,40.73478582,-74.05044364,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24672,Subscriber,1976,2
740,7/4/2016 20:17,7/4/2016 20:29,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24476,Subscriber,1988,2
504,7/4/2016 20:22,7/4/2016 20:30,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24569,Customer,,0
720,7/4/2016 20:23,7/4/2016 20:35,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24643,Customer,,0
706,7/4/2016 20:23,7/4/2016 20:35,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24615,Customer,,0
529,7/4/2016 20:28,7/4/2016 20:37,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,24492,Subscriber,1982,1
365,7/4/2016 20:32,7/4/2016 20:38,3214,Essex Light Rail,40.7127742,-74.0364857,3213,Van Vorst Park,40.71848892,-74.04772663,24390,Subscriber,1975,1
1477,7/4/2016 20:32,7/4/2016 20:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24691,Customer,,0
1464,7/4/2016 20:32,7/4/2016 20:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24418,Customer,,0
297,7/4/2016 20:32,7/4/2016 20:37,3215,Central Ave,40.7467299,-74.0492509,3207,Oakland Ave,40.7376037,-74.0524783,24633,Subscriber,1996,1
457,7/4/2016 20:37,7/4/2016 20:45,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24569,Customer,,0
1695,7/4/2016 20:46,7/4/2016 21:14,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,24706,Subscriber,1981,1
662,7/4/2016 20:52,7/4/2016 21:03,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.72759597,-74.04424731,24417,Subscriber,1978,1
863,7/4/2016 20:57,7/4/2016 21:11,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24480,Subscriber,1989,2
848,7/4/2016 20:57,7/4/2016 21:11,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24663,Subscriber,1990,1
1734,7/4/2016 20:57,7/4/2016 21:26,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24534,Subscriber,1979,1
243,7/4/2016 21:02,7/4/2016 21:06,3197,North St,40.752559,-74.044725,3198,Heights Elevator,40.74871595,-74.0404433,24470,Subscriber,1991,2
129,7/4/2016 21:06,7/4/2016 21:08,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24479,Customer,,0
878,7/4/2016 21:09,7/4/2016 21:24,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,24515,Subscriber,1980,1
